       1 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
       2 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
       3 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
       4 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
       5 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
       6 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
       7 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
       8 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
       9 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      10 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      11 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      12 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      13 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      14 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      15 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      16 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      17 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      18 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      19 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      20 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      21 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      22 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      23 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      24 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      25 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      26 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      27 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      28 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      29 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      30 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      31 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      32 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      33 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      34 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      35 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      36 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      37 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      38 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      39 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      40 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      41 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      42 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      43 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      44 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      45 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      46 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      47 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      48 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      49 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      50 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      51 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      52 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      53 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      54 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      55 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      56 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      57 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      58 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      59 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      60 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      61 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      62 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      63 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      64 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      65 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      66 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      67 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
      68 -1.000000000000000E-01 -1.000000000000000E-01 -3.000000000000000E-01
